stamp,x,y,z,roll,pitch,yaw
1715320525.403733,0.250000,0.000000,0.000000,0.000000,0.000000,0.008727
1715320525.454144,0.499990,0.002182,0.000000,0.000000,0.000000,0.017453
1715320525.504467,0.749952,0.006545,0.000000,0.000000,0.000000,0.026180
1715320525.554763,0.999867,0.013089,0.000000,0.000000,0.000000,0.034907
1715320525.605115,1.249714,0.021814,0.000000,0.000000,0.000000,0.043633
1715320525.655668,1.499476,0.032719,0.000000,0.000000,0.000000,0.052360
1715320525.706155,1.749134,0.045803,0.000000,0.000000,0.000000,0.061087
1715320525.756511,1.998668,0.061065,0.000000,0.000000,0.000000,0.069813
1715320525.806849,2.248059,0.078504,0.000000,0.000000,0.000000,0.078540
1715320525.857173,2.497288,0.098119,0.000000,0.000000,0.000000,0.087266
1715320525.907509,2.746337,0.119908,0.000000,0.000000,0.000000,0.095993
1715320525.957942,2.995186,0.143869,0.000000,0.000000,0.000000,0.104720
1715320526.008404,3.243816,0.170001,0.000000,0.000000,0.000000,0.113446
1715320526.058805,3.492209,0.198302,0.000000,0.000000,0.000000,0.122173
1715320526.109184,3.740346,0.228769,0.000000,0.000000,0.000000,0.130900
1715320526.159612,3.988207,0.261401,0.000000,0.000000,0.000000,0.139626
1715320526.210100,4.235774,0.296194,0.000000,0.000000,0.000000,0.148353
1715320526.260523,4.483028,0.333147,0.000000,0.000000,0.000000,0.157080
1715320526.310870,4.729950,0.372255,0.000000,0.000000,0.000000,0.165806
1715320526.361519,4.976521,0.413517,0.000000,0.000000,0.000000,0.174533
1715320526.411941,5.222723,0.456929,0.000000,0.000000,0.000000,0.183260
1715320526.462347,5.468537,0.502488,0.000000,0.000000,0.000000,0.191986
1715320526.512719,5.713944,0.550190,0.000000,0.000000,0.000000,0.200713
1715320526.563086,5.958925,0.600032,0.000000,0.000000,0.000000,0.209440
1715320526.613555,6.203462,0.652010,0.000000,0.000000,0.000000,0.218166
1715320526.664309,6.447536,0.706120,0.000000,0.000000,0.000000,0.226893
1715320526.714662,6.691128,0.762358,0.000000,0.000000,0.000000,0.235619
1715320526.765248,6.934221,0.820719,0.000000,0.000000,0.000000,0.244346
1715320526.815667,7.176795,0.881200,0.000000,0.000000,0.000000,0.253073
1715320526.866217,7.418832,0.943795,0.000000,0.000000,0.000000,0.261799
1715320526.916783,7.660313,1.008499,0.000000,0.000000,0.000000,0.270526
1715320526.967218,7.901221,1.075309,0.000000,0.000000,0.000000,0.279253
1715320527.017632,8.141536,1.144218,0.000000,0.000000,0.000000,0.287979
1715320527.068013,8.381241,1.215222,0.000000,0.000000,0.000000,0.296706
1715320527.118366,8.620317,1.288315,0.000000,0.000000,0.000000,0.305433
1715320527.168709,8.858747,1.363492,0.000000,0.000000,0.000000,0.314159
1715320527.219119,9.096511,1.440746,0.000000,0.000000,0.000000,0.322886
1715320527.269719,9.333592,1.520072,0.000000,0.000000,0.000000,0.331613
1715320527.320097,9.569971,1.601464,0.000000,0.000000,0.000000,0.340339
1715320527.370503,9.805632,1.684916,0.000000,0.000000,0.000000,0.349066
1715320527.420901,10.040555,1.770421,0.000000,0.000000,0.000000,0.357792
1715320527.471386,10.274723,1.857973,0.000000,0.000000,0.000000,0.366519
1715320527.521730,10.508118,1.947565,0.000000,0.000000,0.000000,0.375246
1715320527.572134,10.740722,2.039190,0.000000,0.000000,0.000000,0.383972
1715320527.622575,10.972518,2.132841,0.000000,0.000000,0.000000,0.392699
1715320527.672985,11.203488,2.228512,0.000000,0.000000,0.000000,0.401426
1715320527.723523,11.433614,2.326195,0.000000,0.000000,0.000000,0.410152
1715320527.773984,11.662879,2.425882,0.000000,0.000000,0.000000,0.418879
1715320527.824357,11.891266,2.527567,0.000000,0.000000,0.000000,0.427606
1715320527.874750,12.118756,2.631240,0.000000,0.000000,0.000000,0.436332
1715320527.925209,12.345333,2.736894,0.000000,0.000000,0.000000,0.445059
1715320527.975953,12.570979,2.844522,0.000000,0.000000,0.000000,0.453786
1715320528.026390,12.795678,2.954115,0.000000,0.000000,0.000000,0.462512
1715320528.076814,13.019411,3.065664,0.000000,0.000000,0.000000,0.471239
1715320528.127158,13.242163,3.179162,0.000000,0.000000,0.000000,0.479966
1715320528.177759,13.463916,3.294599,0.000000,0.000000,0.000000,0.488692
1715320528.228262,13.684653,3.411967,0.000000,0.000000,0.000000,0.497419
1715320528.278680,13.904357,3.531257,0.000000,0.000000,0.000000,0.506145
1715320528.329119,14.123012,3.652459,0.000000,0.000000,0.000000,0.514872
1715320528.379441,14.340601,3.775565,0.000000,0.000000,0.000000,0.523599
1715320528.429808,14.557107,3.900565,0.000000,0.000000,0.000000,0.532325
1715320528.480403,14.772514,4.027450,0.000000,0.000000,0.000000,0.541052
1715320528.530893,14.986806,4.156209,0.000000,0.000000,0.000000,0.549779
1715320528.581311,15.199966,4.286834,0.000000,0.000000,0.000000,0.558505
1715320528.631895,15.411978,4.419314,0.000000,0.000000,0.000000,0.567232
1715320528.682312,15.622826,4.553639,0.000000,0.000000,0.000000,0.575959
1715320528.732790,15.832494,4.689798,0.000000,0.000000,0.000000,0.584685
1715320528.783379,16.040965,4.827783,0.000000,0.000000,0.000000,0.593412
1715320528.833782,16.248225,4.967581,0.000000,0.000000,0.000000,0.602139
1715320528.884159,16.454256,5.109182,0.000000,0.000000,0.000000,0.610865
1715320528.934498,16.659044,5.252576,0.000000,0.000000,0.000000,0.619592
1715320528.984847,16.862573,5.397752,0.000000,0.000000,0.000000,0.628319
1715320529.035204,17.064827,5.544699,0.000000,0.000000,0.000000,0.637045
1715320529.085842,17.265792,5.693404,0.000000,0.000000,0.000000,0.645772
1715320529.136257,17.465450,5.843858,0.000000,0.000000,0.000000,0.654498
1715320529.186689,17.663789,5.996048,0.000000,0.000000,0.000000,0.663225
1715320529.237175,17.860791,6.149964,0.000000,0.000000,0.000000,0.671952
1715320529.287534,18.056444,6.305592,0.000000,0.000000,0.000000,0.680678
1715320529.337880,18.250730,6.462922,0.000000,0.000000,0.000000,0.689405
1715320529.388228,18.443636,6.621942,0.000000,0.000000,0.000000,0.698132
1715320529.438584,18.635147,6.782639,0.000000,0.000000,0.000000,0.706858
1715320529.488969,18.825249,6.945001,0.000000,0.000000,0.000000,0.715585
1715320529.539517,19.013926,7.109016,0.000000,0.000000,0.000000,0.724312
1715320529.589910,19.201165,7.274671,0.000000,0.000000,0.000000,0.733038
1715320529.640337,19.386951,7.441953,0.000000,0.000000,0.000000,0.741765
1715320529.691037,19.571271,7.610851,0.000000,0.000000,0.000000,0.750492
1715320529.741604,19.754109,7.781350,0.000000,0.000000,0.000000,0.759218
1715320529.792023,19.935453,7.953439,0.000000,0.000000,0.000000,0.767945
1715320529.842366,20.115288,8.127104,0.000000,0.000000,0.000000,0.776672
1715320529.893299,20.293600,8.302331,0.000000,0.000000,0.000000,0.785398
1715320529.944300,20.470377,8.479108,0.000000,0.000000,0.000000,0.794125
1715320529.994758,20.645604,8.657420,0.000000,0.000000,0.000000,0.802851
1715320530.045502,20.819269,8.837255,0.000000,0.000000,0.000000,0.811578
1715320530.096333,20.991357,9.018599,0.000000,0.000000,0.000000,0.820305
1715320530.146724,21.161857,9.201437,0.000000,0.000000,0.000000,0.829031
1715320530.197070,21.330755,9.385757,0.000000,0.000000,0.000000,0.837758
1715320530.247660,21.498037,9.571543,0.000000,0.000000,0.000000,0.846485
1715320530.297997,21.663692,9.758782,0.000000,0.000000,0.000000,0.855211
1715320530.348386,21.827707,9.947459,0.000000,0.000000,0.000000,0.863938
1715320530.398754,21.990069,10.137561,0.000000,0.000000,0.000000,0.872665
1715320530.449167,22.150766,10.329072,0.000000,0.000000,0.000000,0.881391
1715320530.499648,22.309785,10.521978,0.000000,0.000000,0.000000,0.890118
1715320530.550080,22.467116,10.716264,0.000000,0.000000,0.000000,0.898845
1715320530.600474,22.622744,10.911916,0.000000,0.000000,0.000000,0.907571
1715320530.650869,22.776660,11.108919,0.000000,0.000000,0.000000,0.916298
1715320530.701599,22.928850,11.307257,0.000000,0.000000,0.000000,0.925025
1715320530.752189,23.079304,11.506916,0.000000,0.000000,0.000000,0.933751
1715320530.802673,23.228009,11.707881,0.000000,0.000000,0.000000,0.942478
1715320530.853183,23.374956,11.910135,0.000000,0.000000,0.000000,0.951204
1715320530.903757,23.520131,12.113664,0.000000,0.000000,0.000000,0.959931
1715320530.954097,23.663526,12.318452,0.000000,0.000000,0.000000,0.968658
1715320531.004448,23.805127,12.524483,0.000000,0.000000,0.000000,0.977384
1715320531.054822,23.944925,12.731743,0.000000,0.000000,0.000000,0.986111
1715320531.105487,24.082910,12.940214,0.000000,0.000000,0.000000,0.994838
1715320531.155926,24.219069,13.149882,0.000000,0.000000,0.000000,1.003564
1715320531.206355,24.353394,13.360730,0.000000,0.000000,0.000000,1.012291
1715320531.256809,24.485874,13.572742,0.000000,0.000000,0.000000,1.021018
1715320531.307438,24.616499,13.785902,0.000000,0.000000,0.000000,1.029744
1715320531.357843,24.745258,14.000194,0.000000,0.000000,0.000000,1.038471
1715320531.408208,24.872143,14.215601,0.000000,0.000000,0.000000,1.047198
1715320531.458693,24.997143,14.432107,0.000000,0.000000,0.000000,1.055924
1715320531.509456,25.120249,14.649696,0.000000,0.000000,0.000000,1.064651
1715320531.559880,25.241451,14.868351,0.000000,0.000000,0.000000,1.073377
1715320531.610343,25.360741,15.088055,0.000000,0.000000,0.000000,1.082104
1715320531.660768,25.478109,15.308792,0.000000,0.000000,0.000000,1.090831
1715320531.711259,25.593546,15.530545,0.000000,0.000000,0.000000,1.099557
1715320531.761752,25.707044,15.753297,0.000000,0.000000,0.000000,1.108284
1715320531.812341,25.818593,15.977030,0.000000,0.000000,0.000000,1.117011
1715320531.862973,25.928186,16.201729,0.000000,0.000000,0.000000,1.125737
1715320531.913724,26.035814,16.427375,0.000000,0.000000,0.000000,1.134464
1715320531.964133,26.141468,16.653952,0.000000,0.000000,0.000000,1.143191
1715320532.014502,26.245141,16.881442,0.000000,0.000000,0.000000,1.151917
1715320532.064892,26.346826,17.109829,0.000000,0.000000,0.000000,1.160644
1715320532.115507,26.446513,17.339094,0.000000,0.000000,0.000000,1.169371
1715320532.166063,26.544196,17.569220,0.000000,0.000000,0.000000,1.178097
1715320532.216470,26.639866,17.800190,0.000000,0.000000,0.000000,1.186824
1715320532.266842,26.733518,18.031986,0.000000,0.000000,0.000000,1.195551
1715320532.317524,26.825143,18.264590,0.000000,0.000000,0.000000,1.204277
1715320532.367919,26.914735,18.497985,0.000000,0.000000,0.000000,1.213004
1715320532.418335,27.002287,18.732153,0.000000,0.000000,0.000000,1.221730
1715320532.468899,27.087792,18.967076,0.000000,0.000000,0.000000,1.230457
1715320532.519514,27.171244,19.202737,0.000000,0.000000,0.000000,1.239184
1715320532.569941,27.252636,19.439116,0.000000,0.000000,0.000000,1.247910
1715320532.620547,27.331962,19.676197,0.000000,0.000000,0.000000,1.256637
1715320532.670951,27.409216,19.913961,0.000000,0.000000,0.000000,1.265364
1715320532.721379,27.484393,20.152391,0.000000,0.000000,0.000000,1.274090
1715320532.772133,27.557486,20.391467,0.000000,0.000000,0.000000,1.282817
1715320532.822516,27.628490,20.631172,0.000000,0.000000,0.000000,1.291544
1715320532.872913,27.697399,20.871487,0.000000,0.000000,0.000000,1.300270
1715320532.923264,27.764209,21.112395,0.000000,0.000000,0.000000,1.308997
1715320532.973654,27.828913,21.353876,0.000000,0.000000,0.000000,1.317724
1715320533.024351,27.891508,21.595913,0.000000,0.000000,0.000000,1.326450
1715320533.074767,27.951989,21.838487,0.000000,0.000000,0.000000,1.335177
1715320533.125219,28.010350,22.081580,0.000000,0.000000,0.000000,1.343904
1715320533.175884,28.066588,22.325172,0.000000,0.000000,0.000000,1.352630
1715320533.226314,28.120698,22.569246,0.000000,0.000000,0.000000,1.361357
1715320533.276694,28.172676,22.813783,0.000000,0.000000,0.000000,1.370083
1715320533.327137,28.222518,23.058764,0.000000,0.000000,0.000000,1.378810
1715320533.377537,28.270220,23.304171,0.000000,0.000000,0.000000,1.387537
1715320533.428497,28.315779,23.549985,0.000000,0.000000,0.000000,1.396263
1715320533.479113,28.359191,23.796187,0.000000,0.000000,0.000000,1.404990
1715320533.529547,28.400453,24.042758,0.000000,0.000000,0.000000,1.413717
1715320533.580243,28.439561,24.289680,0.000000,0.000000,0.000000,1.422443
1715320533.630816,28.476514,24.536934,0.000000,0.000000,0.000000,1.431170
1715320533.681241,28.511307,24.784501,0.000000,0.000000,0.000000,1.439897
1715320533.731591,28.543939,25.032362,0.000000,0.000000,0.000000,1.448623
1715320533.782074,28.574406,25.280499,0.000000,0.000000,0.000000,1.457350
1715320533.832555,28.602707,25.528892,0.000000,0.000000,0.000000,1.466077
1715320533.882959,28.628839,25.777522,0.000000,0.000000,0.000000,1.474803
1715320533.933383,28.652800,26.026371,0.000000,0.000000,0.000000,1.483530
1715320533.983803,28.674589,26.275420,0.000000,0.000000,0.000000,1.492257
1715320534.034170,28.694204,26.524649,0.000000,0.000000,0.000000,1.500983
1715320534.084618,28.711643,26.774040,0.000000,0.000000,0.000000,1.509710
1715320534.135088,28.726905,27.023574,0.000000,0.000000,0.000000,1.518436
1715320534.185723,28.739989,27.273231,0.000000,0.000000,0.000000,1.527163
1715320534.236303,28.750894,27.522994,0.000000,0.000000,0.000000,1.535890
1715320534.286704,28.759619,27.772841,0.000000,0.000000,0.000000,1.544616
1715320534.337126,28.766163,28.022756,0.000000,0.000000,0.000000,1.553343
1715320534.387775,28.770526,28.272717,0.000000,0.000000,0.000000,1.562070
1715320534.438123,28.772708,28.522708,0.000000,0.000000,0.000000,1.570796
1715320534.488826,28.772708,28.772708,0.000000,0.000000,0.000000,1.579523
1715320534.539425,28.770526,29.022698,0.000000,0.000000,0.000000,1.588250
1715320534.589772,28.766163,29.272660,0.000000,0.000000,0.000000,1.596976
1715320534.640158,28.759619,29.522575,0.000000,0.000000,0.000000,1.605703
1715320534.690515,28.750894,29.772422,0.000000,0.000000,0.000000,1.614430
1715320534.741062,28.739989,30.022184,0.000000,0.000000,0.000000,1.623156
1715320534.791887,28.726905,30.271842,0.000000,0.000000,0.000000,1.631883
1715320534.842237,28.711643,30.521376,0.000000,0.000000,0.000000,1.640609
1715320534.892649,28.694204,30.770767,0.000000,0.000000,0.000000,1.649336
1715320534.943296,28.674589,31.019996,0.000000,0.000000,0.000000,1.658063
1715320534.993716,28.652800,31.269045,0.000000,0.000000,0.000000,1.666789
1715320535.044122,28.628839,31.517894,0.000000,0.000000,0.000000,1.675516
1715320535.094482,28.602707,31.766524,0.000000,0.000000,0.000000,1.684243
1715320535.144876,28.574406,32.014917,0.000000,0.000000,0.000000,1.692969
1715320535.195265,28.543939,32.263054,0.000000,0.000000,0.000000,1.701696
1715320535.245762,28.511307,32.510915,0.000000,0.000000,0.000000,1.710423
1715320535.296168,28.476514,32.758482,0.000000,0.000000,0.000000,1.719149
1715320535.346518,28.439561,33.005736,0.000000,0.000000,0.000000,1.727876
1715320535.397139,28.400453,33.252658,0.000000,0.000000,0.000000,1.736603
1715320535.447927,28.359191,33.499229,0.000000,0.000000,0.000000,1.745329
1715320535.498345,28.315779,33.745431,0.000000,0.000000,0.000000,1.754056
1715320535.548789,28.270220,33.991245,0.000000,0.000000,0.000000,1.762783
1715320535.599253,28.222518,34.236652,0.000000,0.000000,0.000000,1.771509
1715320535.649668,28.172676,34.481633,0.000000,0.000000,0.000000,1.780236
